"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48"
"H37",2094.9661986526,1950.92472574111,1766.96552143708,1630.85788041096,1560.33076129343,1488.78726750043,1439.59354974638,1432.16425749641,1509.23827808402,1625.57134235414,1743.88431495204,1859.80434474125,1955.55464802805,2038.96172402997,2099.03483997858,2157.86715639974,2205.21990174793,2254.00575012097,2299.18641575414,2321.11384025294,2315.2354900026,2271.38431679562,2184.14415350031,2094.40802456416,2033.0795337902,1930.35236572974,1782.67856786074,1659.74617317236,1581.11783062721,1532.68648469188,1528.27722928467,1533.83382447615,1573.67435656909,1686.50768770879,1808.9448269125,1893.6933556213,1958.15385198587,2026.64924078762,2084.38840470957,2145.01821871514,2206.22091355597,2246.34114245045,2291.69567123499,2295.92411000663,2270.24126715331,2235.62052884916,2151.08294907029,2071.96570436617
"H38",3332.79722463461,3262.8041010452,3044.40175717528,2779.25082615262,2571.65485575094,2441.68165956146,2361.70974082191,2326.55048749902,2352.31931789427,2472.56222570295,2657.38379985906,2836.97794474949,2949.75510465523,3050.33419762646,3147.34622235777,3234.40267768517,3311.38009857717,3393.00254898927,3452.67453721078,3524.0124795359,3596.71231542973,3636.72278603064,3576.68844967225,3454.1606576784,3330.09685412371,3263.4544016802,3041.61765684803,2764.604740641,2552.59766633244,2420.75078646986,2339.32233880336,2304.5939395569,2325.99545738792,2430.43295571947,2599.53688351748,2784.75914054494,2909.63696210958,3009.10031900467,3086.15102912519,3143.74212951588,3207.56515149537,3281.48005769949,3343.87141490926,3438.25157357669,3505.22866068386,3539.08141825539,3496.47029651296,3391.26572733966
"H39",109772.830443034,102185.997375643,96990.4934416736,93522.5898378264,91391.6710482829,90928.0136067429,93144.6772656123,96784.0706081113,101560.377403154,108156.380869445,116063.963262833,125203.731185793,133546.389397613,140097.932561291,145179.110002826,148596.201832257,150593.739713961,151889.439961552,151578.217843258,149958.592533769,145725.33657779,140367.870112873,136887.263565422,127903.106701609,117782.036385252,109496.54141965,103522.982189946,98854.6504155366,95599.5211170536,94151.3855462163,95237.4872243443,97155.6317085235,102255.863565464,109350.457568206,118001.162162418,127210.796275199,135343.855917555,141168.155559914,145868.244693334,148554.917265545,150577.861034456,151289.225876271,150844.622850136,148373.90031919,143410.225105991,137026.995945064,133006.51429445,124085.872148656
"H40",2007.58976127609,1863.19309721773,1721.26641929449,1619.30575696048,1556.67848734787,1518.45516020576,1498.94387874572,1498.04371249203,1537.43497527537,1583.37583943539,1665.00997411614,1749.35046452928,1830.09554135665,1957.45022515074,1985.74757966736,2051.65042914408,2109.35870321698,2155.62553709927,2188.46947833391,2181.97239859266,2152.10940346053,2092.46381027843,2042.66354422937,2060.56300853232,2023.34675624673,1883.23735161156,1736.99123051608,1636.2788298921,1571.94074728903,1536.59282284008,1513.21305701714,1514.93773666021,1555.94957990769,1606.32584894048,1681.23858031143,1763.10872951238,1843.50722545541,1922.97971548479,1979.69339024408,2020.29853711912,2067.19788424508,2109.31699103438,2133.23063371216,2143.06286931934,2098.56069935578,2024.28788805062,1962.22672697962,1987.69592713126
"H41",3821.63101629668,3791.13232947699,3631.06163482579,3352.86412702194,3145.4664851318,2977.75264114632,2872.14560666877,2840.93212001907,2917.71943025924,3022.8434717921,3147.40558553326,3336.21373067912,3483.87880042292,3570.54780292851,3672.45656995551,3762.03115309049,3813.70689248048,3855.6944631191,3892.02779506355,3908.39741782822,3917.02325398966,3940.0503415222,3907.24216109973,3853.44664124065,3769.22137340556,3749.09333325658,3597.12003080859,3330.19277827597,3117.15588697389,2968.33828889932,2874.46747107368,2843.76513439804,2899.34592964899,3010.13960528769,3067.66415055462,3323.19711115393,3513.56729275676,3638.58528318685,3688.85356405269,3744.12682645396,3754.41513214082,3766.26200242183,3758.87223897055,3770.12954013299,3796.95636344993,3836.92223206936,3786.87154298105,3718.06102778133
"H42",3494.72894808975,3310.18943017495,3135.99857512364,3002.55633236006,2919.61390660887,2878.15553387239,2947.72718776149,3014.1699865,3123.48051184165,3332.8981748156,3615.37861418005,3842.30671409738,4098.93383812292,4309.45710640474,4456.21325588042,4565.28899549818,4598.08819189752,4622.18520771704,4599.44637955689,4472.33024559102,4332.14823828452,4195.79262180427,4137.15642315649,3859.64409851675,3589.14728943059,3302.05969786302,3185.63151470803,3045.61235112772,2962.45530493145,2930.87554276761,2953.24632475012,2999.1457596212,3103.63960682172,3297.08820380888,3531.21918884204,3753.59568082852,3984.29500544626,4131.03639954239,4267.6790444009,4402.37014313409,4449.42880783042,4479.42725309014,4476.53129809886,4378.95262945263,4262.94664152797,4134.27247337659,4043.72625311958,3817.28109794949
"H43",3380.33618194728,3143.47057618119,2968.54790489181,2844.78799392688,2771.76496001276,2740.12437153295,2800.16511694338,2893.03791054185,3011.57275347153,3208.97453920318,3434.02427867969,3730.87515726356,3988.04655661656,4201.14164880123,4370.09171246927,4478.76073267086,4532.91014888064,4542.63235600307,4452.9036936564,4311.2230688262,4170.32249451483,4049.70608604161,3945.29244344532,3686.55509590863,3415.84656735368,3182.05053095481,3009.12214030063,2877.65668039483,2808.89055179369,2779.20706451608,2826.79115514583,2902.70775602669,3016.62494646786,3185.86911391177,3389.17962791196,3616.48681445361,3829.2318425196,4001.88249048727,4133.81473499018,4255.4550218658,4264.12467626448,4252.56432050134,4200.62409175245,4105.01412318504,3963.42268554275,3831.13048353115,3739.5987417657,3511.02524365329
"H44",1107.12510601509,1105.61840961609,1048.91498699445,960.324339030294,891.874201117093,850.000233820308,827.887940514036,818.455501569105,828.720165699404,878.054026137786,971.233777050808,1070.55517598795,1109.99514102744,1143.672057859,1170.94010324982,1189.59168310817,1203.93476680729,1218.51277318984,1222.71181547131,1218.15438660912,1224.89587698265,1215.18751935064,1170.5872829142,1133.69554921093,1106.31406298077,1105.1682462947,1055.79457480338,967.07396851221,895.37414846727,851.997047181959,829.381323493408,824.60507479826,852.104385347578,895.909390803494,1004.53397601718,1105.01976640389,1152.33548838619,1192.4391741254,1212.76174500204,1223.86119907978,1232.31128068605,1223.2165533179,1227.47342474358,1217.49632874823,1215.50809200426,1200.19928757473,1154.40099304055,1124.95788762598
"H45",34372.812376001,31953.5526057405,30782.2772183203,29688.2066775498,28576.8654993148,28386.5598456981,28752.5144348821,29517.8815540701,29684.6436747857,31097.410664719,33251.0129152208,35783.3865125444,38187.1072478746,40184.851814984,41804.0761656121,42793.9070907805,43224.6718915712,43300.6066173504,43116.5977912027,42290.8584923439,41123.2377047092,39788.3896057201,39076.5208538694,36987.4598917024,34154.4676670973,31595.2420968627,30754.8896676277,29686.7066365233,28788.0946706169,28424.4308036404,28758.4790453754,29486.6908403144,29691.9751011835,31092.3965148601,33358.7194136732,35968.2034976743,38361.6771677585,40398.3458955954,42158.1430986886,43244.0249203632,43892.8767950937,44048.9889589982,43555.8850243203,42581.1332042754,41329.1218300989,39579.408829131,38887.3108667784,36788.7083007925
"H46",151.260463123847,134.794371402835,123.157117600554,116.284618229807,112.653308853748,114.032955007033,119.938458336492,126.539036046591,132.077791188901,148.744555648542,167.285257431653,192.758238541991,215.24997107346,235.914811782526,249.492949575245,250.693667974927,245.573764845819,243.392101977038,238.740461207232,233.309273011202,221.702959915394,209.217680647376,196.950602938206,177.079295638014,157.272851272993,139.988776603979,127.844325847533,120.710462176882,116.594550463971,116.583052314151,121.58511883449,127.971763864978,132.382708325014,144.546962328248,161.957202638472,186.00989786873,208.462044940666,227.941308510323,242.82583783703,247.942152813796,243.310237469502,239.182473462783,231.652684176731,219.875285245124,207.437185738805,197.126138309665,184.939217698399,167.453251992059
"H47",33727.0764510953,31371.8483257021,30243.0081066261,29182.5005247727,28092.5345321062,27912.615404674,28278.8042907696,29027.6062108982,29183.2355604616,30561.7737211324,32666.8740422173,35139.392494738,37477.2472441103,39424.7857479177,41005.7146724651,41975.7257618014,42392.7565611036,42468.8938785781,42289.2691476588,41479.4004176853,40342.2573451558,39033.3301308497,38341.8740626224,36295.9984210427,33525.6968443191,31026.8168259241,30229.1092961202,29192.335734583,28314.4866637486,27963.6034486202,28296.2793761578,29014.4969157311,29201.9871266473,30568.0399500167,32781.0597261517,35324.974126309,37652.0554572715,39636.1348757439,41356.3971972838,42414.4356945726,43055.3443369872,43218.7390451782,42734.7594340748,41777.5669227634,40551.1181990379,38840.3737208773,38162.2742789918,36108.6077806749
"H48",5250.05640091061,4974.25445037208,4604.20979668591,4246.19161528867,3946.09942496271,3734.33504631318,3579.96241200084,3473.94378147513,3449.01739009997,3452.0164594128,3539.57043331178,3726.30881963994,3955.05964651858,4217.06015487216,4501.9109507879,4765.2795346159,5004.09509979621,5200.25545391471,5372.21506996171,5449.19067110668,5505.0368151971,5491.94223852361,5402.66920979705,5209.54047840318,5110.05923308996,4854.53238580773,4499.87511208406,4190.08302029957,3911.2753956324,3710.72321586607,3590.28142115526,3500.06036353634,3488.71833299054,3518.49014483921,3586.23353967722,3718.17808859995,3916.7356863959,4155.12818435741,4419.83245177198,4669.4163019501,4902.64504275241,5090.80660758872,5258.85327037164,5355.05094752478,5389.93500048116,5346.24081144665,5238.51964383037,5052.93780851603
"H49",17409.69763303,16442.9330280735,15270.1171074597,14248.8956404269,13312.3277759291,12721.2662583838,12279.567350453,12036.6843848028,12088.9087304645,12214.7656047188,12609.3896563027,13226.7558990621,13951.1739049063,14789.2493870953,15537.3140139885,16270.5735974304,16929.9073748304,17547.0449644774,18067.4532342353,18327.5488708383,18410.0453381604,18250.2571885725,17843.9429510359,17431.449741651,17062.6839590903,16139.4297870297,15035.6073433114,14048.3285837421,13271.3665839642,12714.4747849558,12323.2670349319,12127.0999301634,12190.5928577486,12377.8269712857,12725.3973225187,13278.9098815951,13948.0401143167,14713.2144045026,15476.922721866,16151.5788487076,16758.6732299995,17336.9042613881,17835.4248152891,18110.8539888941,18208.4455926665,17981.5399255312,17509.083575381,17088.51467969
"H50",36163.3726001632,33639.8032859163,31672.1133747656,30324.6150281004,29394.3713528649,28823.6514626614,28665.5964463411,29359.1873189203,30343.3398747433,31606.7975675998,33307.9339258313,35146.3250071984,37081.1325027164,38922.2345224398,40555.3684994728,41989.5792337507,42900.265758869,43672.3548737377,44078.2915637,43896.5724333413,43244.2787562155,42155.271413301,40795.8661557432,39953.2983817357,37793.4045486575,35135.628528131,33051.6132622729,31522.9459026366,30441.8921865246,29710.3564828955,29497.1528084188,29999.9999977755,30835.2942914898,32208.5395426256,34183.6444811465,36231.4258988361,38371.5163347741,40317.5170387008,42039.3821864485,43607.4353035127,44471.4003791378,45176.8325772703,45433.3087340995,45003.5612367926,44078.8619580675,42817.1962959379,41313.0691807531,40349.7683827262
"H51",359.344447691257,331.705757940393,311.686918934766,298.105040689747,287.415757743852,286.150203593886,296.884088942079,320.10849968544,347.388721555273,370.307518197096,400.467066930377,429.77559861059,458.132565017616,474.989728458568,482.211331380781,504.760447694673,511.660428885423,496.331238259233,489.902797661091,468.825762026217,451.92867136593,439.168263928705,419.678125735523,388.721829214602,357.162560522946,323.426197884402,303.548204039362,289.042663608965,280.406040057691,278.463415376027,287.364426739599,306.754033694062,325.056684196114,347.729487992802,379.809869548634,413.799631515538,448.76746121539,478.504766984045,503.261967119838,520.656461000984,528.870915107634,528.714575450512,519.573282377136,496.627871036164,466.528649694786,445.218318226273,430.607461174109,401.362907721071
"H52",2466.16599369593,2290.00189629713,2159.90162480431,2073.61727358235,2026.65484178311,2023.00699676099,2089.11724498195,2208.37924942789,2299.0575430311,2469.18354232627,2667.98257779989,2845.60816663135,2990.57108629772,3101.69938258392,3162.58992611688,3236.38445062722,3290.80298871983,3270.64514441825,3228.79838362247,3164.20170386706,3056.50835557993,2989.0242824406,2884.56838179399,2681.53719443089,2481.82818266254,2303.10982979163,2176.3648498308,2090.80961865846,2039.93249535413,2032.9501246606,2093.63007177178,2194.58586965574,2263.07125383117,2384.87484854145,2551.62527040312,2708.92932909125,2829.02283155336,2903.62367357446,2964.07883412491,3035.84718029709,3097.3750266916,3100.76267661753,3065.45587375361,2991.89134276107,2888.0089839624,2832.19917361332,2741.59918241738,2586.90398439426
"H53",2146.36428304811,2027.16273890338,1882.09044834925,1763.80846718291,1696.97445756325,1646.56385240446,1608.85198578896,1593.38826758845,1615.16423028949,1633.86575087385,1671.20307119175,1717.73354910845,1801.62910164272,1895.52771304306,1981.22258139918,2049.94455711134,2134.17009946038,2201.59377911592,2254.90384073015,2269.64602781647,2259.380765771,2211.21664719395,2151.56178562627,2126.95820602514,2074.37492083513,1952.2231206853,1832.52733329334,1734.20577852809,1666.40988987,1621.10827757957,1585.86693882728,1573.13950540698,1590.97236232204,1623.5992534557,1660.38745269501,1706.10556210877,1773.96265982378,1871.37938483218,1964.34702304938,2008.59198453472,2106.89425855799,2180.20294242735,2232.21500774613,2229.45504141914,2245.72715964979,2227.82655726869,2181.17082002175,2144.91903252097
"H54",518.831831648463,505.243110726214,467.214034302766,428.786372130341,402.887415020174,384.563308248162,373.974018691548,367.724958530162,369.312315930109,377.578201578369,387.285608301026,402.115519677867,417.621665469332,431.720564957985,447.930381947576,468.969251588194,490.707698826573,514.473431943966,539.242126400749,558.988107950055,572.095273874457,574.337760001459,562.894163342872,539.224016434947,518.631252417256,503.93240391217,466.628067104974,430.015231741366,404.08661270471,385.792640499838,373.668733036997,367.050822370791,367.953187872052,374.719812727371,383.526794092276,397.091219508321,410.100485150221,423.700729250422,438.336646281416,454.739706551403,472.43681405847,495.488536218895,518.122875772052,535.97944007486,547.897790378,548.668402185554,546.200557202132,529.074122661666
"H55",569.343712529682,569.253902454798,540.229680054135,501.058073739873,468.639219258221,447.705823828626,435.060975707387,430.181623100519,440.859154392079,457.995969722673,477.169955459914,510.646934829875,530.068734721257,547.323416154666,560.645763854769,570.242532447649,581.171573089893,589.297265434456,591.326792045809,598.81581879544,596.733034327791,597.920479345368,591.556455438746,579.456851634719,563.674747483346,570.841810453117,540.661234872128,496.282835101244,465.846509643484,444.308490623356,437.005498276178,431.670293012141,440.479601234216,454.14003126269,475.573446893429,503.987952682786,528.599244649039,542.716039102346,558.154827489256,564.701226715449,569.992510477116,567.909996622577,568.555269290579,569.573497127615,566.965959100417,563.343399143304,553.332935706896,546.349817920266
